timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Filename,Latency,Connect
1436672693758,21002,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-16,text,false,2266,25,25,http://52.10.207.79:8080/uploadpics,,0,0
1436672694154,21002,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-18,text,false,2266,24,24,http://52.10.207.79:8080/uploadpics,,0,0
1436672697167,18165,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-33,text,false,2754,23,23,http://52.10.207.79:8080/uploadpics,,0,9068
1436672694354,21018,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-19,text,false,2266,22,22,http://52.10.207.79:8080/uploadpics,,0,0
1436672697568,18176,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-35,text,false,2754,21,21,http://52.10.207.79:8080/uploadpics,,0,9081
1436672694764,21008,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-21,text,false,2266,20,20,http://52.10.207.79:8080/uploadpics,,0,0
1436672695765,21003,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-26,text,false,2266,19,19,http://52.10.207.79:8080/uploadpics,,0,0
1436672692752,24174,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-11,text,false,2754,18,18,http://52.10.207.79:8080/uploadpics,,0,3079
1436672695966,21002,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-27,text,false,2266,17,17,http://52.10.207.79:8080/uploadpics,,0,0
1436672696364,21021,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-29,text,false,2266,16,16,http://52.10.207.79:8080/uploadpics,,0,0
